t0,a,m1,m2,nu0,M_ch,K,nu_max,Dt_max
5933.26,0.387979,0.233435,0.329276,0.00031015109377584727,0.2406459454793847,3.426318000206905e-07,0.005854287460779165,78.65269660034758
9368.14,2.56691,0.354682,0.294891,1.9581274842778115e-05,0.28130328719696424,4.444484865774584e-07,0.007618461052961954,95979.40481050138
1235.73,0.497203,0.376099,0.282758,0.00023133317326548723,0.2833165958913132,4.497627096655303e-07,0.007220220436552267,130.9923437213928
762.455,1.58899,0.578398,0.624413,5.470914064987141e-05,0.5230940174466405,1.2497687896282164e-06,0.017473358942400787,2204.208260539519
6187.86,0.309061,0.213541,0.224705,0.0003849777374872833,0.1906833674149189,2.3247955971132473e-07,0.005456683076143906,65.11181074062274
6015.94,1.05599,0.551973,0.244674,8.21837961378673e-05,0.3148112247330478,5.361427462728414e-07,0.006005538404813216,1735.9098121847815
10354.4,8.74752,0.36671,0.3589,3.289782280842046e-06,0.31581814258751884,5.390038633779817e-07,0.009638244480502324,9208830.428612622
1709.24,27.4653,0.588238,0.541039,7.376777160783412e-07,0.4910309787319315,1.1247212661249582e-06,0.015933794829885568,237804149.2510463
11320.2,0.372831,0.236401,0.27476,0.00031380060428727623,0.22174311698415144,2.989604003196847e-07,0.006019508462741243,87.37495644846796
4287.97,16.3756,0.409981,0.441891,1.3916636487648593e-06,0.3704865646533953,7.03316584829027e-07,0.011218615912407321,69984171.52765432
10554.8,6.72413,0.338014,0.346694,4.741781007705203e-06,0.2980077291018161,4.893008457786374e-07,0.008995586527461503,3826680.104216736
3403.29,72.6906,0.572284,0.544281,1.7035997526197502e-07,0.48582970444363494,1.1049353319469483e-06,0.01611012072680486,12057531262.968699
3364.94,0.193463,0.35656,0.201153,0.0008769027872087796,0.2312668193495767,3.20665545524082e-07,0.004944317121998024,5.207774020283957
1656.36,3.08988,0.562172,0.359954,1.7665488744266895e-05,0.38968319336691837,7.650964947266662e-07,0.009364561969968358,73370.94583194006
1470.5,0.434745,0.399957,0.264833,0.00028420603044507995,0.28213329814918786,4.4663627837273243e-07,0.006667573759684185,76.17919480445337
7490.87,19.7644,0.409254,0.418926,1.0348558538993824e-06,0.3604567818773838,6.718702658356159e-07,0.011246346568335416,161414937.84740588
3859.85,0.830795,0.252344,0.284196,9.665029520598233e-05,0.23304841061433618,3.247932503155476e-07,0.006468778064402142,1859.6051358574632
3371.65,0.403736,0.284044,0.247805,0.00028404745548309417,0.23085524255432263,3.1971498266283554e-07,0.0063353620191176074,106.57610605034874
10679.8,3.4573,0.373452,0.303767,1.2790923791763064e-05,0.2929000205930183,4.754035532623042e-07,0.007858618352596628,279323.7754053463
7130.96,1.67264,0.302881,0.289549,3.555148509703062e-05,0.25779177178830776,3.8427769060472497e-07,0.00755544354609016,22627.817726535122
5729.62,23.8575,0.431706,0.445181,8.029294007099578e-07,0.38163315427951544,7.389361517637895e-07,0.011990093438893852,288732428.39759636
1337.7,1.06007,0.624629,0.357674,9.073270583146284e-05,0.4083350079293093,8.270995377721278e-07,0.00923731285740605,864.2620426378088
89.5067,4.01358,0.871951,0.900329,1.6542884060413724e-05,0.7713109985580074,2.3873309413200432e-06,0.03452302564253859,28013.42497222573
8510.09,59.8616,0.438337,0.470444,2.056601186338262e-07,0.39527358370210774,7.834772767338447e-07,0.012172923606213555,10291582255.027363
520.502,0.956951,0.680625,0.515991,0.00011675777102747644,0.5149191612399234,1.217386575385385e-06,0.014730370486458852,299.7209213563437
9632.27,1.54353,0.345328,0.268077,4.080787565648948e-05,0.2644510809461509,4.0096426046145794e-07,0.006830019299059605,15013.615852886469
11038.6,5.03826,0.353002,0.326137,7.28117410182282e-06,0.2953347895827385,4.82008208300344e-07,0.008597609815613125,1237800.2360732611
463.243,0.645171,0.750812,0.625599,0.00022620633019342204,0.5961378866992333,1.553965213129772e-06,0.01937885632632732,40.25178009328035
191.754,5.16334,0.798506,0.772568,1.0674441922917558e-05,0.683737833177393,1.952897451145823e-06,0.02748677149811248,110147.72318771019
5225.41,9.01539,0.366786,0.395845,3.22346821997257e-06,0.33166516336837915,5.848302780376694e-07,0.00983572998252032,8960863.79986964
471.62,1.12549,0.604455,0.502408,8.803946965951821e-05,0.47932881586437726,1.080403502818989e-06,0.014325074384964012,716.9944466803465
5134.56,0.664156,0.567907,0.226038,0.00016448753865205387,0.30557450932721153,5.10182187404238e-07,0.005503815942827144,286.7200859109583
5810.11,17.6831,0.403495,0.428471,1.2256264601004653e-06,0.3619383803815109,6.764792567786498e-07,0.011020704504389427,102101615.40364842
10983.3,7.12479,0.336977,0.348433,4.349707560675184e-06,0.29829202099683644,4.900790610193752e-07,0.008957691335568998,4809306.619870346
776.1,3.90373,0.71644,0.587157,1.4790912281250204e-05,0.5640683997671749,1.4171517921296913e-06,0.017666064317208414,63607.13526822179
9077.18,0.67769,0.21509,0.249634,0.00012209387528443896,0.20161152415227074,2.551069797510629e-07,0.005452038292657234,1269.5567485440106
9535.61,0.678208,0.26312,0.306188,0.00013498087045072678,0.24695382576210823,3.5773081391029837e-07,0.00674723519863659,692.8092567468908
10613.0,3.15084,0.532907,0.283057,1.613759892081247e-05,0.3347965661492221,5.940619612664953e-07,0.007079758728538127,120274.40291994004
4459.74,0.157575,0.246081,0.327076,0.0012093409817152056,0.24647980194517746,3.5658711559150826e-07,0.006216685780712098,1.9818009481431766
396.239,0.90366,0.672952,0.68328,0.00013545727944205355,0.5903137249134239,1.5287444299355701e-06,0.021942760387089547,160.6079596601417
1574.58,0.963906,0.681615,0.279894,0.00010353032921946569,0.37301729294645786,7.113418549116822e-07,0.0069225287228238215,706.8234131838435
1150.39,0.701493,0.298533,0.591472,0.00016043686028230128,0.3616408088799223,6.755525531054113e-07,0.007488175883292539,231.43187619570278
12271.7,21.1974,0.382323,0.399931,9.055093669656247e-07,0.3403923084360471,6.107024326218649e-07,0.010352650927224634,253531113.64677274
329.01,6.31821,0.838946,0.681856,7.758686362102703e-06,0.6577206381520718,1.8306242125200444e-06,0.022034789033532454,275131.9633920352
1129.09,6.14029,0.760284,0.549385,7.515197409370708e-06,0.5611504035310781,1.4049543683747616e-06,0.01596412437767276,390306.2496215259
200.85,1.93772,0.933805,0.758399,4.8187319601798875e-05,0.731815872165944,2.187089021858542e-06,0.02622851739808779,1766.9390618380132
82.182,12.8276,1.33576,0.822509,3.1950496886354074e-06,0.9071943591995815,3.1287004766899145e-06,0.029783917718640394,1715027.7068936767
5230.91,116.768,0.516468,0.536188,8.12457058663966e-08,0.45809864892543106,1.0018324728488724e-06,0.015038468355972306,95788320530.32535
7097.74,5.75816,0.33974,0.355619,6.030063578749444e-06,0.30257787414862497,5.018709198350115e-07,0.009031270346816665,1965433.5415529823
760.996,0.565243,0.412987,0.641492,0.0002414399442283769,0.44593235949385723,9.578813858054478e-07,0.011015106593006798,54.88112914105653
1262.25,15.6222,0.595089,0.54908,1.7309110157268545e-06,0.4975451454400248,1.1496992331150883e-06,0.016259478617510568,23929036.93083601
8477.07,2.31209,0.302462,0.300613,2.2070974213085112e-05,0.26250215994527915,3.9605140212995477e-07,0.007901865598532972,78276.81420162033
1348.99,5.67002,0.603533,0.539042,7.910581623636052e-06,0.49638338053648257,1.1452284818702897e-06,0.0158148465650404,417632.405121849
105.229,9.83062,1.05092,0.777474,4.383353276148618e-06,0.7851260034159718,2.4590216672877007e-06,0.02719958249266781,938993.2860891684
219.306,3.40601,0.807619,0.782681,2.004534775722568e-05,0.6921161439455356,1.9929438009529558e-06,0.028129506496998028,20108.3976924345
8295.79,4.01667,0.307923,0.332003,9.929070459948571e-06,0.2783072572061651,4.365871728750998e-07,0.008064929340815858,597605.905161202
1392.15,3.36561,0.549882,0.376712,1.5577293449888104e-05,0.3948112127259765,7.819504191354009e-07,0.009915504339901902,100403.96685906313
11545.2,0.838775,0.558216,0.213627,0.00011427183778300049,0.2940148453387983,4.784231488884311e-07,0.005182528064231636,807.6851282753674
1253.39,0.730518,0.298758,0.571552,0.00014929097290939416,0.35603310400507143,6.581841011015232e-07,0.007506409002009155,287.8233210774421
3900.97,0.523038,0.277646,0.254426,0.0001926762930668819,0.23133304035687113,3.2081859257032434e-07,0.006543451093770008,299.045944076211
4024.77,1.38496,0.299267,0.30269,4.756306493761241e-05,0.2620119191732871,3.948194144852445e-07,0.007858980881122656,10134.216811866803
6894.21,0.748935,0.269923,0.253875,0.00011157288707845835,0.22786788951369924,3.1284938313733166e-07,0.006543155409869835,1316.4629713963689
5108.06,0.501958,0.294977,0.240187,0.00020553477827584866,0.2314755971042036,3.211481625046555e-07,0.006094711979743806,251.45344512133622
470.444,4.34772,0.818013,0.65323,1.336881143821495e-05,0.6355634510025505,1.7289998034972555e-06,0.02059989963159571,68265.25243367074
2223.49,9.78859,0.554988,0.426786,3.2327230479028565e-06,0.4229547914198138,8.770412129347392e-07,0.011600473982510321,5929791.717974158
12394.9,14.8885,0.394526,0.377957,1.528660314675236e-06,0.3361499316907293,5.980696976591097e-07,0.010216022920152798,64070925.64798198
1803.13,16.5912,0.549392,0.528112,1.53474310610218e-06,0.46890108964725546,1.0415149054682075e-06,0.015486178921686213,36403916.27514321
12476.7,0.32499,0.206054,0.207467,0.0003468061030362628,0.17999420877741207,2.1116777304588732e-07,0.005279287110564492,94.71336815453813
4126.44,0.45162,0.266656,0.246801,0.00023590396122897606,0.2232945633905923,3.024546983500834e-07,0.006339800444275229,184.8789457435884
11270.9,1.69806,0.258926,0.280426,3.316267408311669e-05,0.23454269170180161,3.2827156176832406e-07,0.006671971993069006,31886.71293598938
7394.66,1.08602,0.308304,0.264399,6.681145623282392e-05,0.24840337314534605,3.6123728371445473e-07,0.006781445218540429,4475.536470205276
1437.05,1.30129,0.593827,0.308405,6.39353310499707e-05,0.3686422983096345,6.974911391875907e-07,0.0077731012801007335,2606.51222323268
4802.83,2.91565,0.323611,0.335082,1.6288510937422512e-05,0.286660606256281,4.5864512118920506e-07,0.008556247081360874,151966.64683619633
481.06,9.85401,0.733265,0.672906,3.8303857597379956e-06,0.6113945830232705,1.6208123254695694e-06,0.02180277866364245,2041092.4275908256
2171.79,14.4917,0.549284,0.459285,1.8189331955160636e-06,0.4369043847295673,9.257792130980561e-07,0.012782265026761894,26034946.184274413
10216.0,0.434435,0.217505,0.295157,0.00024984536516749005,0.22006307337746986,2.9519480459944505e-07,0.005450454427505612,162.51484496694752
8063.48,1.30782,0.294127,0.273128,5.0316468017405386e-05,0.24670900639805213,3.5713994443579045e-07,0.007071172489540662,9642.19266003638
3548.46,7.21442,0.507714,0.250654,4.490356379337022e-06,0.3067893415595602,5.135671050911847e-07,0.006188430577047052,4215956.085097017
4150.43,0.368894,0.247558,0.239894,0.0003113554589839329,0.21214433520428488,2.777042239487393e-07,0.0061766448276089105,96.04874910784085
9931.62,7.30918,0.528866,0.332853,4.693780671061344e-06,0.36331701741232925,6.80779265802194e-07,0.008554063700104673,2826018.5372726684
8182.12,4.91459,0.349441,0.338043,7.604020906573723e-06,0.29919543642317087,4.925553357897011e-07,0.008990103381643157,1078958.9860062175
11481.9,38.9481,0.469171,0.428084,3.8937805604735803e-07,0.39006134702126016,7.663343276560091e-07,0.01180372353736601,1917932122.1536188
291.715,4.2374,0.633786,0.755632,1.3502376406692811e-05,0.6019843565912419,1.5794483523785478e-06,0.01976444111207454,72773.97781249805
5645.67,3.59397,0.32139,0.340722,1.1932927492161986e-05,0.2880535486008043,4.623655512749762e-07,0.008472441840773068,345619.2751899928
1700.04,2.45331,0.337268,0.373942,2.1928717221153766e-05,0.30907797583863633,5.199682813685978e-07,0.008911710131762375,60659.18915935979
1374.57,0.659117,0.301858,0.306208,0.0001456044117672065,0.26466797208809295,4.0151249903026296e-07,0.007932108145937774,504.35240513246646
866.715,1.90284,0.739247,0.563062,4.3440674131039325e-05,0.5606149374364298,1.4027206650512512e-06,0.016572078983660154,3632.564810339051
9761.68,23.2815,0.394158,0.415625,8.004069192185166e-07,0.3523298783768979,6.46813699319264e-07,0.010724420168050525,332634536.562597
4188.33,1.27389,0.283289,0.571604,6.425411281750069e-05,0.3461087908881607,6.278913064180425e-07,0.0070637292147563285,2857.2851672893516
1902.36,1.03075,0.275506,0.323254,7.38821148136377e-05,0.25962973225335595,3.8885479815480753e-07,0.007086609090532474,3179.4173723488707
2307.37,0.680679,0.244064,0.296203,0.00013077768220070283,0.23384830064174641,3.266533502774089e-07,0.006204933378720555,825.5003088770742
8139.72,0.650019,0.222267,0.24983,0.0001309994544757769,0.20507158934418407,2.6244557129134974e-07,0.005657214874024042,1022.8186532883262
644.603,3.07494,0.806056,0.597011,2.1949628781286562e-05,0.602549661597642,1.5819211450986056e-06,0.017951554724429553,19887.71046553908
7394.74,0.27883,0.421712,0.18212,0.000527341266439195,0.23715972363489185,3.3439900691936323e-07,0.004414085062220277,19.508607550531263
182.533,17.2796,0.984163,0.787007,1.8512818358827829e-06,0.7652006455215954,2.3558933842009487e-06,0.027955073791576555,9760971.257172653
8572.22,3.96965,0.328602,0.326651,1.0226314076192235e-05,0.2852139170001037,4.547938760925783e-07,0.00866957557939773,530285.582897841
1421.24,1.53921,0.303448,0.358404,4.2567345854144634e-05,0.28689441861558074,4.592687742043874e-07,0.007874445758519413,11712.167414843287
8343.98,2.34217,0.354666,0.294369,2.245687808725918e-05,0.28104337630162307,4.4376428185210336e-07,0.007602573688524557,66704.94057977156
1137.15,16.4218,0.578614,0.556997,1.6000243832734252e-06,0.4941959227354807,1.1368295393203989e-06,0.016642201234644462,29845291.19910538
2763.96,0.877952,0.573666,0.260697,0.00011094667809106165,0.3315935538047388,5.846198427778833e-07,0.0064328206814107634,715.1356946207042
842.709,0.263882,0.586281,0.279822,0.0006859825441345382,0.34791944124755964,6.333754828256824e-07,0.006958426423739622,5.114984997059641
274.003,0.751089,0.812454,0.328568,0.0001639656406541016,0.44095637292399287,9.401333502398605e-07,0.008264591615624784,156.9275468135705
3691.97,6.43245,0.536919,0.370534,5.834321877947804e-06,0.3869699793558825,7.562386626909553e-07,0.009730625263898717,1424324.247101089
1980.35,27.6826,0.530828,0.533232,7.076453972983092e-07,0.4631575977258164,1.0203395968595375e-06,0.01564221250040426,292856950.4149652
7687.32,0.366125,0.190483,0.230717,0.000292713698964518,0.1823323873869514,2.157594288799075e-07,0.004792540940727448,145.71564923329132
3794.45,0.164929,0.277485,0.328239,0.0011610068865568748,0.26254446028238043,3.961577759066374e-07,0.0071372511816425906,1.998525749437489
11278.3,66.1177,0.443904,0.458171,1.7651745641571605e-07,0.3925920165420153,7.746387050184671e-07,0.01240680008781663,15645009041.944353
7220.47,7.02045,0.387438,0.360028,4.6439896056729815e-06,0.325090895426077,5.65637374258219e-07,0.009628557283605956,3499403.6272922675
6741.21,2.25651,0.294011,0.310011,2.290938487480477e-05,0.26280514214286793,3.968135716379486e-07,0.007678003715426306,70732.61268274023
2681.05,26.3107,0.46258,0.519874,7.338384313413068e-07,0.42676473480407034,8.902479065644255e-07,0.012963265450667033,304646789.9810572
2667.86,0.143883,0.268304,0.327692,0.0014133521683024175,0.25787374229133436,3.8448136127729876e-07,0.00686413037353224,1.2103124973635917
7410.19,11.7565,0.400982,0.388612,2.2025602192068413e-06,0.34364013656578213,6.204449079873183e-07,0.010566580435123294,23320155.334698454
3890.98,1.99362,0.59101,0.29108,3.333771428054091e-05,0.35666602167769157,6.601353388953259e-07,0.007274790059514137,15635.556819022095
4142.76,5.86349,0.369787,0.379559,6.091859201100264e-06,0.32613850880835216,5.68678603580444e-07,0.00997378451744478,1688012.2661519647
8133.44,12.2856,0.534764,0.372095,2.209623450849622e-06,0.3870629880324934,7.565416250049777e-07,0.009783743764337013,18962425.636339873
1607.71,58.4462,1.24481,0.342954,2.8177437763228994e-07,0.5470741250891022,1.34670883879389e-06,0.008608970527603156,2585618212.274556
13450.2,0.775748,0.330596,0.225634,0.00010906594108408947,0.23690291280592624,3.337957124853649e-07,0.005634360239869452,1310.9271287108047
11547.1,2.57324,0.295288,0.29557,1.860647325751061e-05,0.25718584721360255,3.827734997174896e-07,0.007751247418568757,127701.50938940926
1162.37,0.762522,0.303894,0.582958,0.00014131554932293427,0.36261469948662073,6.785873539164769e-07,0.0076483216733883985,323.18617873601244
429.137,3.35946,0.801678,0.770073,2.0343730998252315e-05,0.6839783706197151,1.954042627016218e-06,0.027313838436714328,19716.347263638127
11815.9,0.416784,0.224903,0.216566,0.00024673257566528394,0.1921194221284066,2.3540492202266972e-07,0.005543775396949159,210.7242598096257
8679.91,3.89382,0.340538,0.323245,1.0594786249127339e-05,0.2888106560390464,4.6439276117389205e-07,0.008532151158003992,472546.03791505593
4685.44,1.70831,0.298105,0.552683,4.1276569586751614e-05,0.35006037109572696,6.39884614130109e-07,0.0074995627796002025,9125.64921246633
9779.95,16.7942,0.387106,0.397377,1.285866052014972e-06,0.34143093735304697,6.138112872448765e-07,0.010523171697192229,99011419.66273157
620.369,1.43984,0.637504,0.608279,6.454948653759816e-05,0.5420794733637383,1.3262793986658324e-06,0.018817405079674478,1336.2658039194862
799.037,8.70768,0.625292,0.590749,4.288084762725183e-06,0.5290562836689192,1.2736004815203238e-06,0.01803171773283782,1922383.047108201
1521.21,12.2304,0.554663,0.536138,2.4398027459555506e-06,0.47471654288882775,1.06313242339737e-06,0.01580935690523194,10360375.615074534
1350.01,1.60521,0.315071,0.542487,4.549638706722703e-05,0.3572941943764387,6.620742321156972e-07,0.00800536706924017,6803.460705132809
6137.02,42.5771,0.525388,0.467089,3.582936017587596e-07,0.431105717932991,9.053914554866085e-07,0.0131214296142127,2026600944.9681215
3495.02,3.88452,0.553462,0.338889,1.2328344401588277e-05,0.3747831226082103,7.169630849494069e-07,0.008716216635644236,204330.22430386537
1811.32,2.36174,0.351572,0.657073,2.76480168756266e-05,0.4144088989763787,8.47705903774476e-07,0.009025151359477838,20055.162431702123
4631.51,2.12658,0.652135,0.283335,3.1162715024174896e-05,0.36793971542099213,6.952770057065671e-07,0.0070286376443712975,17771.46543086448
10776.9,0.406054,0.235602,0.281999,0.00027782083189289113,0.22421099361367278,3.045263837080862e-07,0.005983782013415489,118.70164626697965
4862.28,0.71049,0.282765,0.326966,0.00013027921320722034,0.26456311347485423,4.012474091320076e-07,0.007298863844785478,678.9223038666996
1623.78,1.95418,0.342803,0.685152,3.7083707677170815e-05,0.41696932402881676,8.564531197663572e-07,0.008740947565391725,9072.282714099769
9741.97,12.7624,0.383582,0.381824,1.9173012106548554e-06,0.33316125768867333,5.892336960238007e-07,0.010374841566124152,35545143.72783506
2583.33,1.31156,0.285255,0.321705,5.182516990071378e-05,0.2636225955325594,3.988728464558647e-07,0.007384448239595361,7979.301792923772
1946.71,15.929,0.542689,0.525968,1.6247230529096974e-06,0.4650916448884699,1.0274506768695127e-06,0.015414024134683768,31700750.464833472
9295.09,41.2898,0.580685,0.433797,3.793158126317599e-07,0.4360009364023288,9.225908074700573e-07,0.011808753797445648,1708298619.1192834
6381.32,1.38737,0.272038,0.546123,5.5306207873037904e-05,0.3315769020460641,5.845709134713511e-07,0.006760590601512577,4577.974540875546
1001.05,1.15837,0.737074,0.384803,8.488767009463306e-05,0.4588393710409335,1.0045337809870058e-06,0.010012382179512449,849.8793805630027
3837.56,8.89518,0.395159,0.408255,3.375829703354186e-06,0.349650501098754,6.386364145179237e-07,0.0107764591367261,7255048.966101455
12682.7,1.46072,0.281962,0.264666,4.184450330292185e-05,0.2377907008741193,3.358831349152963e-07,0.006841079892668917,16762.9681364898
6140.67,0.487778,0.22145,0.245335,0.00020038632310432017,0.20286061530356014,2.5774662293934955e-07,0.005642373314864422,335.22911560547766
3959.41,7.76755,0.37134,0.400833,4.0557778896935725e-06,0.3358135369530425,5.970725216904021e-07,0.009977769408111096,4757190.97183378
8161.76,28.9009,0.522564,0.424819,6.259486201268822e-07,0.40973299131092283,8.318243773810783e-07,0.011584118185411533,498242342.2984538
3459.46,2.13946,0.299241,0.335626,2.544064181524657e-05,0.27579695440070334,4.3004364051808196e-07,0.007786934858808897,49353.88053525696
10661.5,2.94386,0.295574,0.305953,1.5342452154755728e-05,0.26178306115118677,3.9424481416440233e-07,0.007735749641770716,207375.13569438306
5712.95,7.84008,0.423173,0.374068,4.0640310264552904e-06,0.3462287914063586,6.282541787853377e-07,0.010023036006130599,4496638.907164915
483.873,1.61399,0.67871,0.489071,5.265897322215562e-05,0.5002204180361932,1.160020803331513e-06,0.013689753471490639,2629.3585148180955
86.7421,4.51124,1.14259,0.832302,1.4654490386128925e-05,0.8468259228815636,2.789461210083767e-06,0.03078869823868742,33123.269020405256
426.026,1.17919,0.704547,0.631384,9.01901846642341e-05,0.5804506739234504,1.4864111439208476e-06,0.019761245963475598,488.66530107588653
7595.78,0.267258,0.420008,0.17978,0.0005600744470308366,0.23507140804944193,3.295058283651863e-07,0.004355037709740719,16.848312391308614
4019.11,12.5755,0.614122,0.403882,2.260631597214782e-06,0.43167370556701995,9.07380437695666e-07,0.010738522964119918,14876699.081852427
11455.4,0.311703,0.396728,0.177587,0.000435117499475817,0.22746384824535906,3.11925387684828e-07,0.0043079048946078015,34.963260076411714
2127.78,4.54696,0.602707,0.369006,1.015851554580603e-05,0.4081090216606305,8.263367708802082e-07,0.009612585222615908,297078.3642825117
9679.45,20.8286,0.579688,0.391714,1.0359822648217996e-06,0.4132551206971492,8.43775982200122e-07,0.010372606985613514,128156929.06140588
9342.21,0.40245,0.192427,0.232913,0.0002552367226112193,0.18413171478962972,2.1931975355612738e-07,0.004842947356311481,206.60761893820433
1515.07,0.697688,0.318827,0.485742,0.00015379163400009314,0.34108591876715744,6.127778671233861e-07,0.008170156494685775,285.6105529664453
6624.68,0.45644,0.282994,0.228948,0.0002318343472357181,0.2213422380711937,2.980601492728327e-07,0.005791117223528115,196.5090956039205
91.4428,2.13802,0.994594,0.714799,4.1787487432667435e-05,0.732031009407777,2.1881607176771586e-06,0.02354372828220285,2582.4951344944666
1270.82,0.272906,0.453686,0.240327,0.0005838578455814436,0.2846172674188012,4.5320931506623985e-07,0.005936539818423278,10.987401219721363
2233.95,1.65688,0.307289,0.33908,3.766575002678756e-05,0.28093989080649145,4.434919779216002e-07,0.008030389440524498,16807.31801071587
875.664,14.344,0.647461,0.580891,2.038444762182754e-06,0.5337284945820491,1.2924013473976767e-06,0.017530612563967426,13763033.847561583
323.431,1.30095,0.893949,0.703935,8.511863676689146e-05,0.6896013953447688,1.9808897541209714e-06,0.02311997993445079,427.8740046916977
1583.16,2.00081,0.341206,0.724707,3.644979155839348e-05,0.42693633503753087,8.908445945084029e-07,0.008672370905527218,9132.432971516748
10014.5,0.994961,0.255684,0.257706,7.213691401040839e-05,0.22346389699776079,3.028370683874864e-07,0.0066249303518906314,4351.213418464899
6393.48,7.50723,0.434506,0.364234,4.341362776058086e-06,0.3460546345384142,6.277275692324941e-07,0.009675026235738985,3773995.3552024267
1939.69,0.712799,0.29331,0.47524,0.00014555542089927448,0.3231539649527941,5.600316450441498e-07,0.007420071781261955,361.91647879255197
938.185,14.4219,0.839964,0.329945,1.973264327318497e-06,0.44873600613226733,9.679396570782115e-07,0.008296474410935,20040095.347889457
1516.45,1.52237,0.718083,0.403126,5.63256102304814e-05,0.4645494580053214,1.0254551784646655e-06,0.01061815642688337,2485.6652304713893
3729.46,0.458792,0.221921,0.259895,0.00022318232515711623,0.20893998129816524,2.7074846653287537e-07,0.0056288300513065055,239.4255958304821
1729.66,4.42958,0.662668,0.372592,1.090495395831265e-05,0.42904992279519605,8.98207064775074e-07,0.009676337236312851,226222.2949388368
2413.42,0.704453,0.287566,0.287593,0.00012816187991567397,0.25035249538639726,3.659737707136904e-07,0.007529480755958807,777.6070131067115
11830.8,85.6268,0.435115,0.467891,1.1983224355521063e-07,0.3927454124498748,7.751432231863065e-07,0.012061098537761482,43920132755.370636
1241.56,0.223265,0.178495,0.324466,0.0006717058478553937,0.20766833831511342,2.6800767598934207e-07,0.004369283827592587,12.725111624226207
922.009,15.6689,0.816588,0.573844,1.8995907994736803e-06,0.5940844053435321,1.5450540387606197e-06,0.01691703520631766,13895417.916176545
3395.53,9.37936,0.415874,0.416105,3.172775313943515e-06,0.36213987679980847,6.771070498323646e-07,0.011489738714257418,8073835.996494254
1124.08,44.1507,0.642443,0.619867,3.826657249247037e-07,0.5493468848457662,1.3560463370404133e-06,0.01935890886994238,1135312460.6939197
5142.12,31.2063,0.542545,0.457963,5.733103834676915e-07,0.43362626634991513,9.142312349081256e-07,0.012745920550955425,572989369.6350726
7739.24,15.8506,0.59366,0.385155,1.5664794144475703e-06,0.4143466896825773,8.474938244050507e-07,0.010141752151845327,42361667.989822716
912.572,0.21582,0.576616,0.408653,0.0009891970683881149,0.4213411386974898,8.714715105981957e-07,0.01094388083601382,1.4012625171272457
4034.21,9.70279,0.703883,0.378484,3.439420433484899e-06,0.4450962058386178,9.548897687385629e-07,0.009833383004310069,4616662.79043656
263.054,10.5172,0.847883,0.728566,3.6781777012856277e-06,0.6838280507797431,1.953326937093293e-06,0.02462167020943847,1887034.968788606
1579.91,0.626834,0.309224,0.2955,0.00015656429571869689,0.2631400581723864,3.976567544863331e-07,0.007726058314115068,419.6364555823174
3527.74,1.66227,0.308821,0.556632,4.3372288409298563e-05,0.35786258873515076,6.638305754997099e-07,0.007809796778138238,7708.174468721765
8596.88,0.707113,0.233574,0.249917,0.00011684332529902285,0.21030737343194256,2.737080593573005e-07,0.005985384321304794,1330.4506390179722
4461.45,2.77596,0.617494,0.302437,2.0720525466533832e-05,0.3715433968180877,7.06663508359138e-07,0.007586569052071392,51915.13709928648
2960.67,1.35777,0.302203,0.565536,5.882991068996124e-05,0.3564327430317403,6.594158894550204e-07,0.007610141816476016,3442.071175748427
1119.77,1.34297,0.673326,0.375537,6.575107525225899e-05,0.43409333451701215,9.158730542783663e-07,0.009761646398427904,1842.179012363967
2171.37,1.26805,0.287011,0.32748,5.485246377289276e-05,0.2667760812850326,4.0685678952458066e-07,0.0074269673918730805,6723.724893186874
1213.64,0.671248,0.295282,0.550903,0.00016712872413718647,0.3477716710813983,6.329271953868775e-07,0.007419021821101056,221.51399841205645
4843.27,0.157069,0.42682,0.169621,0.0012396268384294112,0.22946747167006507,3.1651816351455053e-07,0.004096034432385046,2.029659253441622
2766.39,1.49822,0.309238,0.600056,5.195552300261675e-05,0.3709795055025651,7.048769077760658e-07,0.0077936712566809155,4485.14909120465
1561.74,5.65899,0.560617,0.279419,6.8027342110398205e-06,0.3404816717107404,6.109696690994907e-07,0.006960263487934939,1170576.4350044378
4428.79,19.588,0.456073,0.445929,1.094615392347645e-06,0.3925893800202465,7.746300346637019e-07,0.012487168855121128,120536054.72814007
5808.58,15.0764,0.718289,0.387607,1.7949551856339435e-06,0.45506311873295163,9.90792745064471e-07,0.0101144460252466,25202850.41186912
2611.56,0.140546,0.257939,0.32974,0.0014537351611724485,0.25350419639026706,3.736847210645872e-07,0.0065560607420346115,1.151370692853827
1806.82,0.662268,0.599176,0.333198,0.0001790141514966403,0.38568792853443523,7.520675152792989e-07,0.008505757782675526,155.21641220268094
4473.68,3.57753,0.360988,0.345134,1.2408174386043885e-05,0.3072644793915543,5.148934283930468e-07,0.00919554632629427,279664.3093027835
5651.38,26.7545,0.42541,0.454371,6.772281068906113e-07,0.3826978866715463,7.423753214648119e-07,0.01174031177995008,452541746.73837703
2205.63,1.77676,0.551887,0.311685,3.9205686897539324e-05,0.35816234863671575,6.647575856131065e-07,0.007897703364689507,10076.606839487384
1685.12,1.13238,0.278251,0.334572,6.491158091378686e-05,0.26539258490177026,4.03346284290072e-07,0.0071493303686057785,4328.824617724595
2564.51,1.5137,0.311604,0.618713,5.1748612011319586e-05,0.377858475223927,7.267951701670356e-07,0.007851939422278978,4396.423583632266
